parameter,value,CV,se_sa,rse_sa,P2.5_sa,P97.5_sa
h_goes_down_False_mab_virus_28.0|103,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_28.0|276,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_28.0|292,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_28.0|322,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_32.0|292,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_55.0|292,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_65.0|103,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_65.0|276,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_65.0|292,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_65.0|322,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_69.0|103,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_69.0|274,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_69.0|276,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_69.0|292,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_69.0|322,0,,nan,0,nan,nan
h_goes_down_False_mab_virus_70.0|274,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_22.0|103,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_22.0|276,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_22.0|292,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_22.0|322,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_28.0|103,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_28.0|276,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_28.0|292,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_28.0|322,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_32.0|292,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_55.0|292,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_65.0|103,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_65.0|276,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_65.0|292,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_65.0|322,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_69.0|103,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_69.0|274,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_69.0|276,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_69.0|292,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_69.0|322,0,,nan,0,nan,nan
h_goes_down_True_mab_virus_70.0|274,0,,nan,0,nan,nan
L_plate_run_id_1056,703.178163591294,,20.6819614643766,2.9412121330317,663.813300678743,744.877406412382
L_plate_run_id_1159,559.33367947097,,22.6587673494961,4.05102860441503,516.690963039474,605.495716724258
L_plate_run_id_1197,544.292317777466,,18.7374631584968,3.44253676682565,508.809565120798,582.249524183438
L_plate_run_id_152,644.555674279605,,27.2596609352558,4.22921743194999,593.347893588872,700.18284674977
L_plate_run_id_411,703.178160250362,,42.2452425437642,6.00775805220161,625.265922133279,790.798774649494
L_plate_run_id_462,703.178163647324,,52.7375252715312,7.499880968713,607.425227463949,814.025344147843
L_gap_goes_down_False_mab_virus_22.0|103,0.172347288381525,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_22.0|276,-3.1778483115296,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_22.0|292,-1.48163417059078,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_22.0|322,-0.940842183748573,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_28.0|103,-2.12958019781141,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_28.0|276,-3.24814168575176,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_28.0|292,-3.37032316448126,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_28.0|322,-1.28015939398261,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_32.0|292,-2.41528376410867,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_55.0|292,-3.74552491250833,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_65.0|103,-6.24344933621717,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_65.0|276,-2.45685382161981,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_65.0|292,-1.00034018504286,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_65.0|322,-3.3903218666034,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_69.0|103,1.21541988955534,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_69.0|274,0.282405680638183,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_69.0|276,-3.8726441926285,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_69.0|292,3.50422061753442,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_69.0|322,-3.14966579424533,,nan,0,nan,nan
L_gap_goes_down_False_mab_virus_70.0|274,-3.22286341803176,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_22.0|103,3.22669481781684,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_22.0|276,-0.123500782094287,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_22.0|292,1.57271335884453,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_22.0|322,2.11350534568674,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_28.0|103,0.924767331623905,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_28.0|276,-0.19379415631645,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_28.0|292,-0.315975635045952,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_28.0|322,1.7741881354527,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_32.0|292,0.639063765326637,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_55.0|292,-0.691177383073019,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_65.0|103,-3.18910180678185,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_65.0|276,0.597493707815498,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_65.0|292,2.05400734439245,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_65.0|322,-0.335974337168084,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_69.0|103,4.26976741899065,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_69.0|274,3.33675321007349,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_69.0|276,-0.818296663193186,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_69.0|292,6.55856814696973,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_69.0|322,-0.095318264810023,,nan,0,nan,nan
L_gap_goes_down_True_mab_virus_70.0|274,-0.168515888596448,,nan,0,nan,nan
U_run_id_1056,124065.507407115,,3997.64860511227,3.22220791955831,116478.264029624,132146.973999117
U_run_id_1159,124065.108406009,,3544.18764275738,2.85671587144297,117313.532024126,131205.248518384
U_run_id_1197,97344.8034668449,,8876.94230268649,9.11907157500188,81501.9341895368,116267.311398546
U_run_id_152,88195.0740544973,,3718.65749665722,4.21640044699027,81208.5883444587,95782.6166671571
U_run_id_411,59802.0677832296,,3086.36813830223,5.16097227522248,54059.6531010076,66154.4628203197
U_run_id_462,124065.507166226,,4710.78761348643,3.79701636747014,115176.969802219,133639.998472301
alpha_run_id_1056,0.290989037646831,,0.100618648832762,34.5781578737278,0.0937801097615337,0.488197965532129
alpha_run_id_1159,0.418548063944769,,0.0917979931431473,21.9324854302183,0.238627303531145,0.598468824358392
alpha_run_id_1197,0.290989037368103,,0.189012712335027,64.9552691209892,-0.0794690714287796,0.661447146164985
alpha_run_id_152,0.00898877047204683,,0.136570066901078,1519.34090792264,-0.258683642020293,0.276661182964386
alpha_run_id_411,0.290989038978117,,0.128087728284409,44.0180594891899,0.0399417046791219,0.542036373277111
alpha_run_id_462,0.290989329931023,,0.134700668833291,46.290586965928,0.026980870324315,0.554997789537731
m_run_id_1056,8.59436888980446e-09,,nan,0,nan,nan
m_run_id_1159,9.58350000678546e-09,,nan,0,nan,nan
m_run_id_1197,0.0281293556598321,,nan,0,nan,nan
m_run_id_152,8.5950480071182e-09,,nan,0,nan,nan
m_run_id_411,-1.28830707705648e-05,,nan,0,nan,nan
m_run_id_462,-2.9035944734265e-07,,nan,0,nan,nan
omega_f,2.21820014560971,1166.44354456319,nan,nan,nan,nan
omega_h,1.68269458389397,inf,0.8298233432334,49.3151491171429,0.725541,3.90255
omega_L_gap,2.63197629084004e-08,1.52713530659887e-05,nan,nan,nan,nan
corr_h_f,-0.879402426777726,,0.316800897829554,36.0245648844027,-0.999465,0.87787
a1,4.16194270010808e-08,,124.182421949425,298376097167.797,4.40045e-12,0.000393636
b1,0.17387778536179,,0.191883791117906,110.355552734152,0.0413287,0.731537
a0,20.3240409879049,,18.6697632058603,91.8604878674027,5.57477,74.0957
b0,0.124379348275709,,0.00978504697403198,7.86709940973613,0.106682,0.145013
